DRIVER;LONG;LAT;DAY;DAY_CORRIGIDO;03:00:00;TRIP;ID;PR;H;M;S;TIME_ACUM;SPD_MPH;SPD_KMH;ACEL_MS2;HEADING;ALTITUDE_FT;VALID_TIME;TIMESTAMP_GPS;CPOOL;CPOOLING_CHECK;WSB;UMP_YN;UMP;PICK_UP;ACTION;GPS_FILE;CIDADE;BAIRRO;NOME_RUA;HIERARQUIA_CWB;HIERARQUIA_CTB;LIMITE_VEL
A;-49.285457;-25.446564;;21/09/2022;;trip;Atrip;19:11:31;;;1;300;25.86;41.6160;-0.2900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285365;-25.446523;;21/09/2022;;trip;Atrip;19:11:32;;;1;301;20.99;33.7680;-2.1800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285296;-25.446496;;21/09/2022;;trip;Atrip;19:11:33;;;1;302;16.78;27.0000;-1.8800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285254;-25.446480;;21/09/2022;;trip;Atrip;19:11:34;;;1;303;11.72;18.8640;-2.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285228;-25.446467;;21/09/2022;;trip;Atrip;19:11:35;;;1;304;7.54;12.1320;-1.8700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285219;-25.446463;;21/09/2022;;trip;Atrip;19:11:36;;;1;305;3.38;5.4360;-1.8600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285214;-25.446465;;21/09/2022;;trip;Atrip;19:11:37;;;1;306;1.25;2.0160;-0.9500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285205;-25.446462;;21/09/2022;;trip;Atrip;19:11:38;;;1;307;2.55;4.1040;0.5800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285191;-25.446461;;21/09/2022;;trip;Atrip;19:11:39;;;1;308;2.71;4.3560;0.0700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285162;-25.446447;;21/09/2022;;trip;Atrip;19:11:40;;;1;309;7.41;11.9160;2.1000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285119;-25.446430;;21/09/2022;;trip;Atrip;19:11:41;;;1;310;9.53;15.3360;0.9500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285077;-25.446414;;21/09/2022;;trip;Atrip;19:11:42;;;1;311;8.57;13.7880;-0.4300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285030;-25.446396;;21/09/2022;;trip;Atrip;19:11:43;;;1;312;12.10;19.4760;1.5800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284971;-25.446375;;21/09/2022;;trip;Atrip;19:11:44;;;1;313;13.58;21.8520;0.6600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284912;-25.446348;;21/09/2022;;trip;Atrip;19:11:45;;;1;314;13.69;22.0320;0.0500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284854;-25.446325;;21/09/2022;;trip;Atrip;19:11:46;;;1;315;13.56;21.8160;-0.0600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284792;-25.446303;;21/09/2022;;trip;Atrip;19:11:47;;;1;316;15.06;24.2280;0.6700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284725;-25.446279;;21/09/2022;;trip;Atrip;19:11:48;;;1;317;16.44;26.4600;0.6200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284653;-25.446252;;21/09/2022;;trip;Atrip;19:11:49;;;1;318;17.30;27.8280;0.3800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284570;-25.446225;;21/09/2022;;trip;Atrip;19:11:50;;;1;319;19.98;32.1480;1.2000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284488;-25.446193;;21/09/2022;;trip;Atrip;19:11:51;;;1;320;20.52;33.0120;0.2400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284405;-25.446162;;21/09/2022;;trip;Atrip;19:11:52;;;1;321;20.16;32.4360;-0.1600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284334;-25.446132;;21/09/2022;;trip;Atrip;19:11:53;;;1;322;17.30;27.8280;-1.2800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284268;-25.446106;;21/09/2022;;trip;Atrip;19:11:54;;;1;323;16.02;25.7760;-0.5700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284201;-25.446083;;21/09/2022;;trip;Atrip;19:11:55;;;1;324;16.06;25.8480;0.0200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284141;-25.446058;;21/09/2022;;trip;Atrip;19:11:56;;;1;325;14.41;23.1840;-0.7400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284092;-25.446033;;21/09/2022;;trip;Atrip;19:11:57;;;1;326;11.99;19.2960;-1.0800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284053;-25.446014;;21/09/2022;;trip;Atrip;19:11:58;;;1;327;8.99;14.4720;-1.3400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284026;-25.446003;;21/09/2022;;trip;Atrip;19:11:59;;;1;328;5.44;8.7480;-1.5900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284020;-25.446000;;21/09/2022;;trip;Atrip;19:12:00;;;1;329;0.45;0.7200;-2.2300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284022;-25.445998;;21/09/2022;;trip;Atrip;19:12:01;;;1;330;0.00;0.0000;-0.2000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284023;-25.445997;;21/09/2022;;trip;Atrip;19:12:02;;;1;331;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284023;-25.445995;;21/09/2022;;trip;Atrip;19:12:03;;;1;332;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284024;-25.445992;;21/09/2022;;trip;Atrip;19:12:04;;;1;333;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284025;-25.445989;;21/09/2022;;trip;Atrip;19:12:05;;;1;334;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284026;-25.445987;;21/09/2022;;trip;Atrip;19:12:06;;;1;335;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284028;-25.445984;;21/09/2022;;trip;Atrip;19:12:07;;;1;336;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284030;-25.445982;;21/09/2022;;trip;Atrip;19:12:08;;;1;337;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284033;-25.445978;;21/09/2022;;trip;Atrip;19:12:09;;;1;338;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284035;-25.445975;;21/09/2022;;trip;Atrip;19:12:10;;;1;339;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284036;-25.445973;;21/09/2022;;trip;Atrip;19:12:11;;;1;340;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284039;-25.445968;;21/09/2022;;trip;Atrip;19:12:12;;;1;341;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284041;-25.445967;;21/09/2022;;trip;Atrip;19:12:13;;;1;342;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284041;-25.445966;;21/09/2022;;trip;Atrip;19:12:14;;;1;343;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284041;-25.445965;;21/09/2022;;trip;Atrip;19:12:15;;;1;344;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284040;-25.445965;;21/09/2022;;trip;Atrip;19:12:16;;;1;345;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284040;-25.445965;;21/09/2022;;trip;Atrip;19:12:17;;;1;346;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284039;-25.445964;;21/09/2022;;trip;Atrip;19:12:18;;;1;347;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284039;-25.445964;;21/09/2022;;trip;Atrip;19:12:19;;;1;348;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445963;;21/09/2022;;trip;Atrip;19:12:20;;;1;349;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445962;;21/09/2022;;trip;Atrip;19:12:21;;;1;350;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445961;;21/09/2022;;trip;Atrip;19:12:22;;;1;351;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445960;;21/09/2022;;trip;Atrip;19:12:23;;;1;352;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445960;;21/09/2022;;trip;Atrip;19:12:24;;;1;353;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445959;;21/09/2022;;trip;Atrip;19:12:25;;;1;354;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445958;;21/09/2022;;trip;Atrip;19:12:26;;;1;355;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445958;;21/09/2022;;trip;Atrip;19:12:27;;;1;356;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445958;;21/09/2022;;trip;Atrip;19:12:28;;;1;357;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445958;;21/09/2022;;trip;Atrip;19:12:29;;;1;358;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284038;-25.445958;;21/09/2022;;trip;Atrip;19:12:30;;;1;359;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284037;-25.445957;;21/09/2022;;trip;Atrip;19:12:31;;;1;360;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284037;-25.445957;;21/09/2022;;trip;Atrip;19:12:32;;;1;361;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284037;-25.445956;;21/09/2022;;trip;Atrip;19:12:33;;;1;362;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284037;-25.445956;;21/09/2022;;trip;Atrip;19:12:34;;;1;363;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284037;-25.445955;;21/09/2022;;trip;Atrip;19:12:35;;;1;364;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284037;-25.445954;;21/09/2022;;trip;Atrip;19:12:36;;;1;365;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284014;-25.445944;;21/09/2022;;trip;Atrip;19:12:37;;;1;366;6.20;9.9720;2.7700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283980;-25.445931;;21/09/2022;;trip;Atrip;19:12:38;;;1;367;8.75;14.0760;1.1400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283939;-25.445917;;21/09/2022;;trip;Atrip;19:12:39;;;1;368;10.20;16.4160;0.6500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283885;-25.445895;;21/09/2022;;trip;Atrip;19:12:40;;;1;369;13.67;21.9960;1.5500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283827;-25.445874;;21/09/2022;;trip;Atrip;19:12:41;;;1;370;14.05;22.6080;0.1700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283752;-25.445847;;21/09/2022;;trip;Atrip;19:12:42;;;1;371;19.13;30.7800;2.2700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283672;-25.445816;;21/09/2022;;trip;Atrip;19:12:43;;;1;372;18.75;30.1680;-0.1700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283593;-25.445787;;21/09/2022;;trip;Atrip;19:12:44;;;1;373;18.68;30.0600;-0.0300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283514;-25.445758;;21/09/2022;;trip;Atrip;19:12:45;;;1;374;18.73;30.1320;0.0200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283434;-25.445730;;21/09/2022;;trip;Atrip;19:12:46;;;1;375;18.66;30.0240;-0.0300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283356;-25.445703;;21/09/2022;;trip;Atrip;19:12:47;;;1;376;18.15;29.1960;-0.2300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283279;-25.445674;;21/09/2022;;trip;Atrip;19:12:48;;;1;377;17.94;28.8720;-0.0900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283204;-25.445648;;21/09/2022;;trip;Atrip;19:12:49;;;1;378;17.74;28.5480;-0.0900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283138;-25.445625;;21/09/2022;;trip;Atrip;19:12:50;;;1;379;13.56;21.8160;-1.8700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283090;-25.445609;;21/09/2022;;trip;Atrip;19:12:51;;;1;380;9.04;14.5440;-2.0200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283054;-25.445599;;21/09/2022;;trip;Atrip;19:12:52;;;1;381;7.58;12.2040;-0.6500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.283026;-25.445591;;21/09/2022;;trip;Atrip;19:12:53;;;1;382;6.44;10.3680;-0.5100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282993;-25.445584;;21/09/2022;;trip;Atrip;19:12:54;;;1;383;6.80;10.9440;0.1600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282958;-25.445572;;21/09/2022;;trip;Atrip;19:12:55;;;1;384;7.72;12.4200;0.4100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282920;-25.445560;;21/09/2022;;trip;Atrip;19:12:56;;;1;385;9.15;14.7240;0.6400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282877;-25.445543;;21/09/2022;;trip;Atrip;19:12:57;;;1;386;9.87;15.8760;0.3200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282829;-25.445521;;21/09/2022;;trip;Atrip;19:12:58;;;1;387;11.01;17.7120;0.5100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282781;-25.445507;;21/09/2022;;trip;Atrip;19:12:59;;;1;388;11.66;18.7560;0.2900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282735;-25.445493;;21/09/2022;;trip;Atrip;19:13:00;;;1;389;10.22;16.4520;-0.6400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282699;-25.445474;;21/09/2022;;trip;Atrip;19:13:01;;;1;390;9.20;14.7960;-0.4600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282666;-25.445459;;21/09/2022;;trip;Atrip;19:13:02;;;1;391;8.70;14.0040;-0.2200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282643;-25.445447;;21/09/2022;;trip;Atrip;19:13:03;;;1;392;5.55;8.9280;-1.4100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282641;-25.445445;;21/09/2022;;trip;Atrip;19:13:04;;;1;393;1.30;2.0880;-1.9000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282646;-25.445446;;21/09/2022;;trip;Atrip;19:13:05;;;1;394;0.00;0.0000;-0.5800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282648;-25.445446;;21/09/2022;;trip;Atrip;19:13:06;;;1;395;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282649;-25.445447;;21/09/2022;;trip;Atrip;19:13:07;;;1;396;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282650;-25.445448;;21/09/2022;;trip;Atrip;19:13:08;;;1;397;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282652;-25.445447;;21/09/2022;;trip;Atrip;19:13:09;;;1;398;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282654;-25.445445;;21/09/2022;;trip;Atrip;19:13:10;;;1;399;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282655;-25.445444;;21/09/2022;;trip;Atrip;19:13:11;;;1;400;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282654;-25.445442;;21/09/2022;;trip;Atrip;19:13:12;;;1;401;1.14;1.8360;0.5100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282648;-25.445440;;21/09/2022;;trip;Atrip;19:13:13;;;1;402;2.06;3.3120;0.4100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282631;-25.445434;;21/09/2022;;trip;Atrip;19:13:14;;;1;403;3.94;6.3360;0.8400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282596;-25.445419;;21/09/2022;;trip;Atrip;19:13:15;;;1;404;7.88;12.6720;1.7600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282534;-25.445396;;21/09/2022;;trip;Atrip;19:13:16;;;1;405;12.19;19.6200;1.9300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282472;-25.445374;;21/09/2022;;trip;Atrip;19:13:17;;;1;406;14.52;23.3640;1.0400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282398;-25.445348;;21/09/2022;;trip;Atrip;19:13:18;;;1;407;18.57;29.8800;1.8100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282329;-25.445323;;21/09/2022;;trip;Atrip;19:13:19;;;1;408;16.42;26.4240;-0.9600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282258;-25.445298;;21/09/2022;;trip;Atrip;19:13:20;;;1;409;16.18;26.0280;-0.1100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282188;-25.445271;;21/09/2022;;trip;Atrip;19:13:21;;;1;410;16.06;25.8480;-0.0500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282119;-25.445244;;21/09/2022;;trip;Atrip;19:13:22;;;1;411;16.49;26.5320;0.1900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.282043;-25.445217;;21/09/2022;;trip;Atrip;19:13:23;;;1;412;18.28;29.4120;0.8000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.281958;-25.445190;;21/09/2022;;trip;Atrip;19:13:24;;;1;413;19.35;31.1400;0.4800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.281866;-25.445159;;21/09/2022;;trip;Atrip;19:13:25;;;1;414;20.25;32.5800;0.4000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.281772;-25.445129;;21/09/2022;;trip;Atrip;19:13:26;;;1;415;20.99;33.7680;0.3300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.281664;-25.445093;;21/09/2022;;trip;Atrip;19:13:27;;;1;416;23.00;37.0080;0.9000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.281554;-25.445058;;21/09/2022;;trip;Atrip;19:13:28;;;1;417;24.79;39.8880;0.8000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.281335;-25.444979;;21/09/2022;;trip;Atrip;19:13:30;;;2;419;25.39;40.8600;0.1350;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.281335;-25.444979;;21/09/2022;;trip;Atrip;19:13:30;;;0;419;25.39;40.8600;0.1350;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.281121;-25.444890;;21/09/2022;;trip;Atrip;19:13:32;;;2;421;26.78;43.0920;0.3100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.281121;-25.444890;;21/09/2022;;trip;Atrip;19:13:32;;;0;421;26.78;43.0920;0.3100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.280898;-25.444798;;21/09/2022;;trip;Atrip;19:13:34;;;2;423;26.54;42.6960;-0.0550;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.280784;-25.444752;;21/09/2022;;trip;Atrip;19:13:35;;;1;424;27.86;44.8200;0.5900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.280784;-25.444752;;21/09/2022;;trip;Atrip;19:13:35;;;0;424;27.88;44.8560;0.5900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.280550;-25.444677;;21/09/2022;;trip;Atrip;19:13:37;;;2;426;26.56;42.7320;-0.2950;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.280550;-25.444677;;21/09/2022;;trip;Atrip;19:13:37;;;0;426;26.56;42.7320;-0.2950;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.280436;-25.444655;;21/09/2022;;trip;Atrip;19:13:38;;;1;427;25.66;41.2920;-0.4000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.280219;-25.444594;;21/09/2022;;trip;Atrip;19:13:40;;;2;429;23.67;38.0880;-0.4450;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.280219;-25.444594;;21/09/2022;;trip;Atrip;19:13:40;;;0;429;23.67;38.0880;-0.4450;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.280026;-25.444524;;21/09/2022;;trip;Atrip;19:13:42;;;2;431;21.88;35.2080;-0.4000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.280026;-25.444524;;21/09/2022;;trip;Atrip;19:13:42;;;0;431;21.90;35.2440;-0.4000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.279839;-25.444453;;21/09/2022;;trip;Atrip;19:13:44;;;2;433;22.80;36.6840;0.2000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.279748;-25.444418;;21/09/2022;;trip;Atrip;19:13:45;;;1;434;22.24;35.7840;-0.2500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.279748;-25.444418;;21/09/2022;;trip;Atrip;19:13:45;;;0;434;22.24;35.7840;-0.2500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.279557;-25.444346;;21/09/2022;;trip;Atrip;19:13:47;;;2;436;24.10;38.7720;0.4150;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.279557;-25.444346;;21/09/2022;;trip;Atrip;19:13:47;;;0;436;24.10;38.7720;0.4150;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.279361;-25.444272;;21/09/2022;;trip;Atrip;19:13:49;;;2;438;23.92;38.4840;-0.0400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.279263;-25.444237;;21/09/2022;;trip;Atrip;19:13:50;;;1;439;23.38;37.6200;-0.2400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.279167;-25.444203;;21/09/2022;;trip;Atrip;19:13:51;;;1;440;23.27;37.4400;-0.0500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.279074;-25.444166;;21/09/2022;;trip;Atrip;19:13:52;;;1;441;23.18;37.2960;-0.0400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.279074;-25.444166;;21/09/2022;;trip;Atrip;19:13:52;;;0;441;23.18;37.2960;-0.0400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278914;-25.444104;;21/09/2022;;trip;Atrip;19:13:54;;;2;443;18.10;29.1240;-1.1350;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278843;-25.444072;;21/09/2022;;trip;Atrip;19:13:55;;;1;444;18.03;29.0160;-0.0300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278775;-25.444045;;21/09/2022;;trip;Atrip;19:13:56;;;1;445;16.56;26.6400;-0.6600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278708;-25.444018;;21/09/2022;;trip;Atrip;19:13:57;;;1;446;16.76;26.9640;0.0900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278645;-25.443991;;21/09/2022;;trip;Atrip;19:13:58;;;1;447;15.55;25.0200;-0.5400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278592;-25.443959;;21/09/2022;;trip;Atrip;19:13:59;;;1;448;14.05;22.6080;-0.6700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
